<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,18/09/18,12:14,109670.0,109690.0,109650.0,109680.0,138
SPFB.RTS-12.18,1,18/09/18,12:15,109680.0,109730.0,109680.0,109700.0,581
SPFB.RTS-12.18,1,18/09/18,12:16,109710.0,109750.0,109680.0,109690.0,278
SPFB.RTS-12.18,1,18/09/18,12:17,109670.0,109720.0,109650.0,109720.0,170
SPFB.RTS-12.18,1,18/09/18,12:18,109720.0,109750.0,109710.0,109730.0,127
SPFB.RTS-12.18,1,18/09/18,12:19,109730.0,109740.0,109660.0,109680.0,206
SPFB.RTS-12.18,1,18/09/18,12:20,109690.0,109730.0,109660.0,109680.0,139
SPFB.RTS-12.18,1,18/09/18,12:21,109680.0,109720.0,109660.0,109660.0,107
SPFB.RTS-12.18,1,18/09/18,12:22,109670.0,109670.0,109610.0,109610.0,197
SPFB.RTS-12.18,1,18/09/18,12:23,109610.0,109620.0,109600.0,109620.0,111
SPFB.RTS-12.18,1,18/09/18,12:24,109620.0,109620.0,109560.0,109590.0,152
SPFB.RTS-12.18,1,18/09/18,12:25,109570.0,109600.0,109550.0,109550.0,151
SPFB.RTS-12.18,1,18/09/18,12:26,109560.0,109590.0,109560.0,109570.0,171
SPFB.RTS-12.18,1,18/09/18,12:27,109560.0,109590.0,109560.0,109580.0,67
SPFB.RTS-12.18,1,18/09/18,12:28,109580.0,109580.0,109550.0,109580.0,140
SPFB.RTS-12.18,1,18/09/18,12:29,109580.0,109600.0,109570.0,109570.0,125
SPFB.RTS-12.18,1,18/09/18,12:30,109570.0,109570.0,109520.0,109530.0,159
SPFB.RTS-12.18,1,18/09/18,12:31,109540.0,109580.0,109540.0,109580.0,100
SPFB.RTS-12.18,1,18/09/18,12:32,109590.0,109610.0,109590.0,109610.0,77
SPFB.RTS-12.18,1,18/09/18,12:33,109610.0,109620.0,109550.0,109580.0,236
SPFB.RTS-12.18,1,18/09/18,12:34,109580.0,109580.0,109560.0,109570.0,88
SPFB.RTS-12.18,1,18/09/18,12:35,109570.0,109580.0,109570.0,109570.0,70
SPFB.RTS-12.18,1,18/09/18,12:36,109570.0,109570.0,109540.0,109540.0,118
SPFB.RTS-12.18,1,18/09/18,12:37,109520.0,109530.0,109510.0,109510.0,124
SPFB.RTS-12.18,1,18/09/18,12:38,109510.0,109520.0,109430.0,109440.0,270
SPFB.RTS-12.18,1,18/09/18,12:39,109440.0,109460.0,109410.0,109450.0,211
SPFB.RTS-12.18,1,18/09/18,12:40,109470.0,109500.0,109470.0,109470.0,75
SPFB.RTS-12.18,1,18/09/18,12:41,109470.0,109470.0,109390.0,109410.0,331
SPFB.RTS-12.18,1,18/09/18,12:42,109410.0,109420.0,109320.0,109330.0,333
SPFB.RTS-12.18,1,18/09/18,12:43,109320.0,109370.0,109300.0,109370.0,285
SPFB.RTS-12.18,1,18/09/18,12:44,109370.0,109410.0,109370.0,109390.0,182
SPFB.RTS-12.18,1,18/09/18,12:45,109400.0,109410.0,109350.0,109360.0,140
SPFB.RTS-12.18,1,18/09/18,12:46,109370.0,109430.0,109350.0,109410.0,630
SPFB.RTS-12.18,1,18/09/18,12:47,109410.0,109460.0,109400.0,109460.0,126
SPFB.RTS-12.18,1,18/09/18,12:48,109460.0,109510.0,109440.0,109500.0,261
SPFB.RTS-12.18,1,18/09/18,12:49,109500.0,109510.0,109490.0,109510.0,92
SPFB.RTS-12.18,1,18/09/18,12:50,109510.0,109550.0,109500.0,109540.0,132
SPFB.RTS-12.18,1,18/09/18,12:51,109550.0,109570.0,109530.0,109550.0,275
SPFB.RTS-12.18,1,18/09/18,12:52,109520.0,109560.0,109520.0,109550.0,101
SPFB.RTS-12.18,1,18/09/18,12:53,109560.0,109620.0,109560.0,109620.0,130
SPFB.RTS-12.18,1,18/09/18,12:54,109630.0,109660.0,109620.0,109620.0,173
SPFB.RTS-12.18,1,18/09/18,12:55,109620.0,109620.0,109570.0,109580.0,219
SPFB.RTS-12.18,1,18/09/18,12:56,109590.0,109600.0,109560.0,109560.0,472
SPFB.RTS-12.18,1,18/09/18,12:57,109570.0,109570.0,109550.0,109550.0,114
SPFB.RTS-12.18,1,18/09/18,12:58,109550.0,109560.0,109530.0,109550.0,100
SPFB.RTS-12.18,1,18/09/18,12:59,109560.0,109580.0,109540.0,109580.0,170
SPFB.RTS-12.18,1,18/09/18,13:00,109580.0,109580.0,109550.0,109570.0,123
SPFB.RTS-12.18,1,18/09/18,13:01,109570.0,109610.0,109550.0,109560.0,243
SPFB.RTS-12.18,1,18/09/18,13:02,109560.0,109560.0,109470.0,109470.0,304
SPFB.RTS-12.18,1,18/09/18,13:03,109470.0,109500.0,109470.0,109470.0,199
SPFB.RTS-12.18,1,18/09/18,13:04,109460.0,109570.0,109450.0,109530.0,210
SPFB.RTS-12.18,1,18/09/18,13:05,109520.0,109580.0,109520.0,109530.0,271
SPFB.RTS-12.18,1,18/09/18,13:06,109530.0,109530.0,109470.0,109480.0,213
SPFB.RTS-12.18,1,18/09/18,13:07,109470.0,109490.0,109440.0,109490.0,175
SPFB.RTS-12.18,1,18/09/18,13:08,109500.0,109540.0,109500.0,109520.0,71
SPFB.RTS-12.18,1,18/09/18,13:09,109520.0,109540.0,109460.0,109460.0,163
SPFB.RTS-12.18,1,18/09/18,13:10,109470.0,109500.0,109430.0,109440.0,233
SPFB.RTS-12.18,1,18/09/18,13:11,109450.0,109480.0,109430.0,109480.0,173
SPFB.RTS-12.18,1,18/09/18,13:12,109480.0,109480.0,109440.0,109440.0,156
SPFB.RTS-12.18,1,18/09/18,13:13,109440.0,109490.0,109440.0,109480.0,133
SPFB.RTS-12.18,1,18/09/18,13:14,109480.0,109510.0,109450.0,109450.0,219
SPFB.RTS-12.18,1,18/09/18,13:15,109440.0,109440.0,109410.0,109420.0,138
SPFB.RTS-12.18,1,18/09/18,13:16,109420.0,109480.0,109420.0,109470.0,167
SPFB.RTS-12.18,1,18/09/18,13:17,109460.0,109520.0,109430.0,109480.0,478
SPFB.RTS-12.18,1,18/09/18,13:18,109490.0,109500.0,109430.0,109430.0,156
SPFB.RTS-12.18,1,18/09/18,13:19,109440.0,109460.0,109440.0,109440.0,180
SPFB.RTS-12.18,1,18/09/18,13:20,109450.0,109480.0,109450.0,109470.0,189
SPFB.RTS-12.18,1,18/09/18,13:21,109460.0,109490.0,109400.0,109430.0,445
SPFB.RTS-12.18,1,18/09/18,13:22,109430.0,109540.0,109430.0,109500.0,316
SPFB.RTS-12.18,1,18/09/18,13:23,109490.0,109530.0,109490.0,109500.0,172
SPFB.RTS-12.18,1,18/09/18,13:24,109510.0,109510.0,109490.0,109510.0,132
SPFB.RTS-12.18,1,18/09/18,13:25,109510.0,109520.0,109490.0,109490.0,171
SPFB.RTS-12.18,1,18/09/18,13:26,109520.0,109540.0,109500.0,109510.0,192
SPFB.RTS-12.18,1,18/09/18,13:27,109510.0,109530.0,109500.0,109510.0,170
SPFB.RTS-12.18,1,18/09/18,13:28,109500.0,109520.0,109500.0,109520.0,126
SPFB.RTS-12.18,1,18/09/18,13:29,109520.0,109530.0,109510.0,109520.0,182
SPFB.RTS-12.18,1,18/09/18,13:30,109530.0,109560.0,109530.0,109540.0,84
SPFB.RTS-12.18,1,18/09/18,13:31,109540.0,109550.0,109530.0,109540.0,110
SPFB.RTS-12.18,1,18/09/18,13:32,109560.0,109560.0,109520.0,109540.0,180
SPFB.RTS-12.18,1,18/09/18,13:33,109550.0,109570.0,109550.0,109570.0,162
SPFB.RTS-12.18,1,18/09/18,13:34,109570.0,109570.0,109510.0,109570.0,150
SPFB.RTS-12.18,1,18/09/18,13:35,109570.0,109570.0,109510.0,109560.0,163
SPFB.RTS-12.18,1,18/09/18,13:36,109560.0,109600.0,109560.0,109570.0,198
SPFB.RTS-12.18,1,18/09/18,13:37,109550.0,109580.0,109540.0,109560.0,185
SPFB.RTS-12.18,1,18/09/18,13:38,109570.0,109570.0,109550.0,109560.0,143
SPFB.RTS-12.18,1,18/09/18,13:39,109570.0,109620.0,109570.0,109590.0,201
SPFB.RTS-12.18,1,18/09/18,13:40,109590.0,109610.0,109570.0,109580.0,166
SPFB.RTS-12.18,1,18/09/18,13:41,109580.0,109620.0,109570.0,109610.0,250
SPFB.RTS-12.18,1,18/09/18,13:42,109610.0,109630.0,109590.0,109600.0,149
SPFB.RTS-12.18,1,18/09/18,13:43,109610.0,109640.0,109610.0,109610.0,146
SPFB.RTS-12.18,1,18/09/18,13:44,109600.0,109610.0,109580.0,109600.0,139
SPFB.RTS-12.18,1,18/09/18,13:45,109600.0,109650.0,109600.0,109640.0,133
SPFB.RTS-12.18,1,18/09/18,13:46,109640.0,109650.0,109600.0,109620.0,119
SPFB.RTS-12.18,1,18/09/18,13:47,109620.0,109650.0,109620.0,109640.0,158
SPFB.RTS-12.18,1,18/09/18,13:48,109630.0,109680.0,109630.0,109670.0,102
SPFB.RTS-12.18,1,18/09/18,13:49,109680.0,109750.0,109680.0,109750.0,362
SPFB.RTS-12.18,1,18/09/18,13:50,109730.0,109730.0,109670.0,109680.0,73
SPFB.RTS-12.18,1,18/09/18,13:51,109670.0,109670.0,109650.0,109650.0,149
SPFB.RTS-12.18,1,18/09/18,13:52,109650.0,109700.0,109650.0,109680.0,156
SPFB.RTS-12.18,1,18/09/18,13:53,109710.0,109790.0,109710.0,109790.0,142
SPFB.RTS-12.18,1,18/09/18,13:54,109790.0,109790.0,109750.0,109760.0,219
SPFB.RTS-12.18,1,18/09/18,13:55,109750.0,109760.0,109750.0,109760.0,112
SPFB.RTS-12.18,1,18/09/18,13:56,109740.0,109750.0,109710.0,109720.0,192
SPFB.RTS-12.18,1,18/09/18,13:57,109740.0,109760.0,109720.0,109750.0,200
SPFB.RTS-12.18,1,18/09/18,13:58,109740.0,109780.0,109740.0,109760.0,62
SPFB.RTS-12.18,1,18/09/18,13:59,109760.0,109810.0,109760.0,109800.0,200
SPFB.RTS-12.18,1,18/09/18,14:00,109810.0,109910.0,109730.0,109810.0,609
SPFB.RTS-12.18,1,18/09/18,14:06,109830.0,109900.0,109830.0,109870.0,163
SPFB.RTS-12.18,1,18/09/18,14:07,109890.0,109940.0,109760.0,109900.0,479
SPFB.RTS-12.18,1,18/09/18,14:08,109900.0,109930.0,109870.0,109900.0,106
SPFB.RTS-12.18,1,18/09/18,14:09,109880.0,109890.0,109840.0,109880.0,256
SPFB.RTS-12.18,1,18/09/18,14:10,109880.0,109930.0,109870.0,109920.0,125
SPFB.RTS-12.18,1,18/09/18,14:11,109920.0,109920.0,109860.0,109870.0,69
SPFB.RTS-12.18,1,18/09/18,14:12,109880.0,109890.0,109850.0,109870.0,79
SPFB.RTS-12.18,1,18/09/18,14:13,109880.0,109890.0,109860.0,109860.0,62
SPFB.RTS-12.18,1,18/09/18,14:14,109880.0,109890.0,109860.0,109860.0,82
SPFB.RTS-12.18,1,18/09/18,14:15,109850.0,109860.0,109840.0,109840.0,91
SPFB.RTS-12.18,1,18/09/18,14:16,109840.0,109920.0,109840.0,109900.0,112
SPFB.RTS-12.18,1,18/09/18,14:17,109900.0,109920.0,109880.0,109910.0,87
SPFB.RTS-12.18,1,18/09/18,14:18,109910.0,109920.0,109890.0,109920.0,64
SPFB.RTS-12.18,1,18/09/18,14:19,109910.0,109920.0,109860.0,109870.0,184
SPFB.RTS-12.18,1,18/09/18,14:20,109870.0,109880.0,109860.0,109870.0,118
SPFB.RTS-12.18,1,18/09/18,14:21,109870.0,109870.0,109830.0,109840.0,233
SPFB.RTS-12.18,1,18/09/18,14:22,109840.0,109870.0,109840.0,109870.0,56
SPFB.RTS-12.18,1,18/09/18,14:23,109870.0,109890.0,109870.0,109870.0,114
SPFB.RTS-12.18,1,18/09/18,14:24,109890.0,109900.0,109870.0,109870.0,162
SPFB.RTS-12.18,1,18/09/18,14:25,109870.0,109950.0,109870.0,109940.0,180
SPFB.RTS-12.18,1,18/09/18,14:26,109950.0,109950.0,109880.0,109880.0,318
SPFB.RTS-12.18,1,18/09/18,14:27,109880.0,109910.0,109850.0,109860.0,163
SPFB.RTS-12.18,1,18/09/18,14:28,109850.0,109870.0,109770.0,109800.0,475
SPFB.RTS-12.18,1,18/09/18,14:29,109800.0,109880.0,109770.0,109830.0,277
SPFB.RTS-12.18,1,18/09/18,14:30,109830.0,109860.0,109830.0,109850.0,196
SPFB.RTS-12.18,1,18/09/18,14:31,109850.0,109890.0,109780.0,109810.0,417
SPFB.RTS-12.18,1,18/09/18,14:32,109810.0,109810.0,109790.0,109790.0,131
SPFB.RTS-12.18,1,18/09/18,14:33,109800.0,109820.0,109790.0,109800.0,167
SPFB.RTS-12.18,1,18/09/18,14:34,109810.0,109820.0,109800.0,109800.0,171
SPFB.RTS-12.18,1,18/09/18,14:35,109800.0,109820.0,109770.0,109810.0,257
SPFB.RTS-12.18,1,18/09/18,14:36,109800.0,109820.0,109800.0,109810.0,43
SPFB.RTS-12.18,1,18/09/18,14:37,109810.0,109840.0,109810.0,109820.0,163
SPFB.RTS-12.18,1,18/09/18,14:38,109820.0,109840.0,109810.0,109810.0,155
SPFB.RTS-12.18,1,18/09/18,14:39,109820.0,109820.0,109810.0,109810.0,107
SPFB.RTS-12.18,1,18/09/18,14:40,109810.0,109810.0,109800.0,109810.0,73
SPFB.RTS-12.18,1,18/09/18,14:41,109820.0,109820.0,109810.0,109810.0,82
SPFB.RTS-12.18,1,18/09/18,14:42,109820.0,109820.0,109740.0,109750.0,298
SPFB.RTS-12.18,1,18/09/18,14:43,109760.0,109800.0,109750.0,109800.0,54
SPFB.RTS-12.18,1,18/09/18,14:44,109820.0,109820.0,109780.0,109790.0,172
SPFB.RTS-12.18,1,18/09/18,14:45,109790.0,109810.0,109780.0,109790.0,170
SPFB.RTS-12.18,1,18/09/18,14:46,109780.0,109790.0,109780.0,109790.0,36
SPFB.RTS-12.18,1,18/09/18,14:47,109790.0,109790.0,109770.0,109790.0,94
SPFB.RTS-12.18,1,18/09/18,14:48,109790.0,109790.0,109770.0,109780.0,22
SPFB.RTS-12.18,1,18/09/18,14:49,109780.0,109780.0,109670.0,109710.0,408
SPFB.RTS-12.18,1,18/09/18,14:50,109710.0,109740.0,109700.0,109740.0,107
SPFB.RTS-12.18,1,18/09/18,14:51,109740.0,109750.0,109730.0,109740.0,119
SPFB.RTS-12.18,1,18/09/18,14:52,109740.0,109750.0,109730.0,109750.0,43
SPFB.RTS-12.18,1,18/09/18,14:53,109760.0,109760.0,109730.0,109750.0,68
SPFB.RTS-12.18,1,18/09/18,14:54,109740.0,109740.0,109730.0,109730.0,22
SPFB.RTS-12.18,1,18/09/18,14:55,109730.0,109740.0,109720.0,109730.0,159
SPFB.RTS-12.18,1,18/09/18,14:56,109740.0,109760.0,109740.0,109740.0,147
SPFB.RTS-12.18,1,18/09/18,14:57,109740.0,109770.0,109730.0,109770.0,71
SPFB.RTS-12.18,1,18/09/18,14:58,109770.0,109830.0,109770.0,109820.0,72
SPFB.RTS-12.18,1,18/09/18,14:59,109830.0,109840.0,109810.0,109810.0,92
SPFB.RTS-12.18,1,18/09/18,15:00,109820.0,109820.0,109800.0,109800.0,105
SPFB.RTS-12.18,1,18/09/18,15:01,109840.0,109840.0,109810.0,109820.0,8
SPFB.RTS-12.18,1,18/09/18,15:02,109830.0,109870.0,109820.0,109870.0,114
SPFB.RTS-12.18,1,18/09/18,15:03,109870.0,109900.0,109870.0,109870.0,38
SPFB.RTS-12.18,1,18/09/18,15:04,109880.0,109880.0,109860.0,109860.0,64
SPFB.RTS-12.18,1,18/09/18,15:05,109870.0,109870.0,109840.0,109840.0,14
SPFB.RTS-12.18,1,18/09/18,15:06,109850.0,109850.0,109810.0,109810.0,70
SPFB.RTS-12.18,1,18/09/18,15:07,109810.0,109820.0,109800.0,109810.0,80
SPFB.RTS-12.18,1,18/09/18,15:08,109820.0,109850.0,109820.0,109840.0,48
SPFB.RTS-12.18,1,18/09/18,15:09,109850.0,109880.0,109850.0,109850.0,88
SPFB.RTS-12.18,1,18/09/18,15:10,109860.0,109870.0,109810.0,109810.0,161
SPFB.RTS-12.18,1,18/09/18,15:11,109830.0,109860.0,109830.0,109840.0,28
SPFB.RTS-12.18,1,18/09/18,15:12,109850.0,109850.0,109810.0,109810.0,60
SPFB.RTS-12.18,1,18/09/18,15:13,109810.0,109810.0,109760.0,109760.0,73
SPFB.RTS-12.18,1,18/09/18,15:14,109790.0,109800.0,109760.0,109780.0,169
SPFB.RTS-12.18,1,18/09/18,15:15,109780.0,109810.0,109770.0,109810.0,48
SPFB.RTS-12.18,1,18/09/18,15:16,109810.0,109810.0,109800.0,109800.0,25
SPFB.RTS-12.18,1,18/09/18,15:17,109810.0,109850.0,109810.0,109850.0,173
SPFB.RTS-12.18,1,18/09/18,15:18,109860.0,109880.0,109830.0,109830.0,212
SPFB.RTS-12.18,1,18/09/18,15:19,109840.0,109850.0,109810.0,109810.0,265
SPFB.RTS-12.18,1,18/09/18,15:20,109830.0,109860.0,109820.0,109860.0,102
SPFB.RTS-12.18,1,18/09/18,15:21,109870.0,109870.0,109830.0,109830.0,101
SPFB.RTS-12.18,1,18/09/18,15:22,109820.0,109890.0,109820.0,109870.0,198
SPFB.RTS-12.18,1,18/09/18,15:23,109870.0,109880.0,109850.0,109860.0,113
SPFB.RTS-12.18,1,18/09/18,15:24,109860.0,109880.0,109850.0,109850.0,124
SPFB.RTS-12.18,1,18/09/18,15:25,109850.0,109860.0,109850.0,109860.0,77
SPFB.RTS-12.18,1,18/09/18,15:26,109860.0,109880.0,109850.0,109860.0,188
SPFB.RTS-12.18,1,18/09/18,15:27,109860.0,109860.0,109830.0,109840.0,91
SPFB.RTS-12.18,1,18/09/18,15:28,109850.0,109860.0,109840.0,109850.0,141
SPFB.RTS-12.18,1,18/09/18,15:29,109860.0,109870.0,109860.0,109870.0,84
SPFB.RTS-12.18,1,18/09/18,15:30,109880.0,109880.0,109840.0,109850.0,132
SPFB.RTS-12.18,1,18/09/18,15:31,109830.0,109870.0,109830.0,109860.0,104
SPFB.RTS-12.18,1,18/09/18,15:32,109870.0,109890.0,109850.0,109880.0,171
SPFB.RTS-12.18,1,18/09/18,15:33,109870.0,109960.0,109870.0,109930.0,327
SPFB.RTS-12.18,1,18/09/18,15:34,109930.0,109960.0,109900.0,109920.0,182
SPFB.RTS-12.18,1,18/09/18,15:35,109920.0,109940.0,109900.0,109900.0,119
SPFB.RTS-12.18,1,18/09/18,15:36,109900.0,109940.0,109900.0,109920.0,139
SPFB.RTS-12.18,1,18/09/18,15:37,109930.0,109940.0,109900.0,109900.0,122
SPFB.RTS-12.18,1,18/09/18,15:38,109910.0,109980.0,109910.0,109940.0,215
SPFB.RTS-12.18,1,18/09/18,15:39,109940.0,109950.0,109930.0,109950.0,204
SPFB.RTS-12.18,1,18/09/18,15:40,109970.0,109990.0,109960.0,109970.0,334
SPFB.RTS-12.18,1,18/09/18,15:41,109970.0,109980.0,109970.0,109980.0,75
SPFB.RTS-12.18,1,18/09/18,15:42,109990.0,110000.0,109980.0,110000.0,210
SPFB.RTS-12.18,1,18/09/18,15:43,110000.0,110000.0,109980.0,109990.0,150
SPFB.RTS-12.18,1,18/09/18,15:44,109990.0,110060.0,109990.0,110060.0,281
SPFB.RTS-12.18,1,18/09/18,15:45,110040.0,110070.0,110020.0,110060.0,156
SPFB.RTS-12.18,1,18/09/18,15:46,110060.0,110100.0,110030.0,110070.0,392
SPFB.RTS-12.18,1,18/09/18,15:47,110070.0,110100.0,110060.0,110100.0,182
SPFB.RTS-12.18,1,18/09/18,15:48,110100.0,110190.0,110080.0,110160.0,566
SPFB.RTS-12.18,1,18/09/18,15:49,110160.0,110200.0,110150.0,110160.0,465
SPFB.RTS-12.18,1,18/09/18,15:50,110170.0,110180.0,110160.0,110160.0,196
SPFB.RTS-12.18,1,18/09/18,15:51,110160.0,110300.0,110150.0,110230.0,684
SPFB.RTS-12.18,1,18/09/18,15:52,110220.0,110230.0,110160.0,110160.0,246
SPFB.RTS-12.18,1,18/09/18,15:53,110180.0,110320.0,110170.0,110280.0,425
SPFB.RTS-12.18,1,18/09/18,15:54,110280.0,110300.0,110200.0,110220.0,592
SPFB.RTS-12.18,1,18/09/18,15:55,110220.0,110240.0,110200.0,110200.0,270
SPFB.RTS-12.18,1,18/09/18,15:56,110220.0,110240.0,110200.0,110210.0,159
SPFB.RTS-12.18,1,18/09/18,15:57,110210.0,110230.0,110200.0,110200.0,92
SPFB.RTS-12.18,1,18/09/18,15:58,110200.0,110200.0,110170.0,110190.0,159
SPFB.RTS-12.18,1,18/09/18,15:59,110190.0,110240.0,110190.0,110200.0,234
SPFB.RTS-12.18,1,18/09/18,16:00,110200.0,110240.0,110200.0,110220.0,140
SPFB.RTS-12.18,1,18/09/18,16:01,110220.0,110260.0,110200.0,110220.0,262
SPFB.RTS-12.18,1,18/09/18,16:02,110220.0,110240.0,110180.0,110230.0,162
SPFB.RTS-12.18,1,18/09/18,16:03,110240.0,110250.0,110160.0,110250.0,276
SPFB.RTS-12.18,1,18/09/18,16:04,110230.0,110230.0,110140.0,110160.0,264
SPFB.RTS-12.18,1,18/09/18,16:05,110180.0,110210.0,110140.0,110150.0,156
SPFB.RTS-12.18,1,18/09/18,16:06,110130.0,110140.0,110110.0,110130.0,327
SPFB.RTS-12.18,1,18/09/18,16:07,110140.0,110160.0,110110.0,110120.0,119
SPFB.RTS-12.18,1,18/09/18,16:08,110110.0,110120.0,110020.0,110030.0,190
SPFB.RTS-12.18,1,18/09/18,16:09,110040.0,110080.0,110020.0,110050.0,184
SPFB.RTS-12.18,1,18/09/18,16:10,110040.0,110060.0,110020.0,110050.0,257
SPFB.RTS-12.18,1,18/09/18,16:11,110040.0,110050.0,110040.0,110050.0,107
SPFB.RTS-12.18,1,18/09/18,16:12,110050.0,110050.0,109980.0,109980.0,180
SPFB.RTS-12.18,1,18/09/18,16:13,109980.0,110030.0,109960.0,110010.0,341
SPFB.RTS-12.18,1,18/09/18,16:14,110010.0,110020.0,109950.0,109960.0,250
SPFB.RTS-12.18,1,18/09/18,16:15,109970.0,110030.0,109970.0,110030.0,174
SPFB.RTS-12.18,1,18/09/18,16:16,110030.0,110070.0,110010.0,110070.0,139
SPFB.RTS-12.18,1,18/09/18,16:17,110070.0,110090.0,110050.0,110050.0,375
SPFB.RTS-12.18,1,18/09/18,16:18,110030.0,110030.0,109970.0,109980.0,523
SPFB.RTS-12.18,1,18/09/18,16:19,109980.0,110010.0,109980.0,109990.0,229
SPFB.RTS-12.18,1,18/09/18,16:20,109990.0,110030.0,109990.0,110020.0,397
SPFB.RTS-12.18,1,18/09/18,16:21,110010.0,110010.0,109970.0,109970.0,254
SPFB.RTS-12.18,1,18/09/18,16:22,109970.0,109990.0,109970.0,109990.0,80
SPFB.RTS-12.18,1,18/09/18,16:23,110000.0,110020.0,109990.0,110020.0,194
SPFB.RTS-12.18,1,18/09/18,16:24,110030.0,110060.0,110020.0,110060.0,283
SPFB.RTS-12.18,1,18/09/18,16:25,110060.0,110100.0,110060.0,110090.0,219
SPFB.RTS-12.18,1,18/09/18,16:26,110080.0,110090.0,110010.0,110010.0,1065
SPFB.RTS-12.18,1,18/09/18,16:27,109990.0,110000.0,109900.0,109910.0,804
SPFB.RTS-12.18,1,18/09/18,16:28,109940.0,109960.0,109930.0,109960.0,141
SPFB.RTS-12.18,1,18/09/18,16:29,109970.0,109980.0,109960.0,109970.0,238
SPFB.RTS-12.18,1,18/09/18,16:30,109980.0,110040.0,109940.0,110040.0,179
SPFB.RTS-12.18,1,18/09/18,16:31,110030.0,110070.0,109980.0,110000.0,235
SPFB.RTS-12.18,1,18/09/18,16:32,110000.0,110020.0,109970.0,110020.0,100
SPFB.RTS-12.18,1,18/09/18,16:33,110010.0,110050.0,110010.0,110050.0,107
SPFB.RTS-12.18,1,18/09/18,16:34,110060.0,110100.0,110040.0,110070.0,366
SPFB.RTS-12.18,1,18/09/18,16:35,110070.0,110110.0,110060.0,110080.0,138
SPFB.RTS-12.18,1,18/09/18,16:36,110070.0,110130.0,110060.0,110060.0,313
SPFB.RTS-12.18,1,18/09/18,16:37,110100.0,110110.0,110070.0,110090.0,147
SPFB.RTS-12.18,1,18/09/18,16:38,110090.0,110120.0,110060.0,110060.0,236
SPFB.RTS-12.18,1,18/09/18,16:39,110070.0,110070.0,109980.0,110010.0,330
SPFB.RTS-12.18,1,18/09/18,16:40,110020.0,110160.0,110020.0,110120.0,134
SPFB.RTS-12.18,1,18/09/18,16:41,110150.0,110180.0,110110.0,110150.0,220
SPFB.RTS-12.18,1,18/09/18,16:42,110150.0,110190.0,110150.0,110180.0,284
SPFB.RTS-12.18,1,18/09/18,16:43,110200.0,110240.0,110120.0,110140.0,267
SPFB.RTS-12.18,1,18/09/18,16:44,110160.0,110210.0,110150.0,110200.0,224
SPFB.RTS-12.18,1,18/09/18,16:45,110200.0,110280.0,110200.0,110200.0,296
SPFB.RTS-12.18,1,18/09/18,16:46,110200.0,110250.0,110180.0,110220.0,181
SPFB.RTS-12.18,1,18/09/18,16:47,110210.0,110220.0,110190.0,110190.0,155
SPFB.RTS-12.18,1,18/09/18,16:48,110190.0,110230.0,110190.0,110190.0,219
SPFB.RTS-12.18,1,18/09/18,16:49,110190.0,110270.0,110190.0,110240.0,239
SPFB.RTS-12.18,1,18/09/18,16:50,110260.0,110270.0,110230.0,110260.0,157
SPFB.RTS-12.18,1,18/09/18,16:51,110260.0,110280.0,110210.0,110210.0,377
SPFB.RTS-12.18,1,18/09/18,16:52,110220.0,110300.0,110220.0,110220.0,185
SPFB.RTS-12.18,1,18/09/18,16:53,110230.0,110270.0,110210.0,110270.0,175
SPFB.RTS-12.18,1,18/09/18,16:54,110280.0,110280.0,110260.0,110260.0,159
SPFB.RTS-12.18,1,18/09/18,16:55,110260.0,110270.0,110240.0,110250.0,295
SPFB.RTS-12.18,1,18/09/18,16:56,110250.0,110320.0,110240.0,110300.0,176
SPFB.RTS-12.18,1,18/09/18,16:57,110300.0,110320.0,110250.0,110310.0,191
SPFB.RTS-12.18,1,18/09/18,16:58,110320.0,110350.0,110320.0,110330.0,159
SPFB.RTS-12.18,1,18/09/18,16:59,110320.0,110320.0,110280.0,110290.0,229
SPFB.RTS-12.18,1,18/09/18,17:00,110290.0,110300.0,110250.0,110280.0,323
SPFB.RTS-12.18,1,18/09/18,17:01,110290.0,110290.0,110220.0,110240.0,180
SPFB.RTS-12.18,1,18/09/18,17:02,110240.0,110240.0,110190.0,110190.0,261
SPFB.RTS-12.18,1,18/09/18,17:03,110190.0,110230.0,110140.0,110200.0,245
SPFB.RTS-12.18,1,18/09/18,17:04,110200.0,110220.0,110150.0,110170.0,220
SPFB.RTS-12.18,1,18/09/18,17:05,110170.0,110170.0,110150.0,110170.0,130
SPFB.RTS-12.18,1,18/09/18,17:06,110180.0,110200.0,110160.0,110200.0,178
SPFB.RTS-12.18,1,18/09/18,17:07,110180.0,110200.0,110160.0,110190.0,134
SPFB.RTS-12.18,1,18/09/18,17:08,110180.0,110180.0,110140.0,110150.0,178
SPFB.RTS-12.18,1,18/09/18,17:09,110150.0,110150.0,110100.0,110110.0,189
SPFB.RTS-12.18,1,18/09/18,17:10,110100.0,110120.0,110090.0,110100.0,260
SPFB.RTS-12.18,1,18/09/18,17:11,110100.0,110100.0,110050.0,110070.0,181
SPFB.RTS-12.18,1,18/09/18,17:12,110070.0,110080.0,110060.0,110080.0,173
SPFB.RTS-12.18,1,18/09/18,17:13,110080.0,110110.0,110080.0,110110.0,92
SPFB.RTS-12.18,1,18/09/18,17:14,110160.0,110190.0,110150.0,110180.0,79
